video_file,video_id,session_id,status,review_status,source,question,option_A,option_B,option_C,option_D,answer
6752.mp4,vid_6752,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女生主要在做什么？,在窗边看向窗外,在厨房炒菜做饭,在教室伏案写字,在操场跑步锻炼,A
6753.mp4,vid_6753,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女性主要在做什么？,扫地,看书,洗衣服,揉面,D
6754.mp4,vid_6754,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的女士主要在做什么？,烤制面包点心,切配生鲜食材,冲泡咖啡茶饮,品尝汤类餐食,D
6755.mp4,vid_6755,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,故事主要发生在什么场所？,教室,墓地,海滩,餐厅,B
6756.mp4,vid_6756,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的内容是什么？,美食制作教程,各类绘画作品,体育赛事片段,真人影视剧集,B
6757.mp4,vid_6757,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,和狗互动,做饭,洗衣服,打扫房间,A
6758.mp4,vid_6758,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士主要在做什么？,跑步锻炼,对着镜头摆姿势,弹奏钢琴,做饭炒菜,B
6759.mp4,vid_6759,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,做饭炒菜,唱歌跳舞,读书写字,穿戴整理衣服,D
6760.mp4,vid_6760,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,清洗餐具,修剪花木,演奏乐器,包装机器,D
6761.mp4,vid_6761,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中两人待在什么物体旁边？,书桌,病床,楼梯,泳池,C
6762.mp4,vid_6762,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么内容？,餐馆菜品,办公文具,健身器材,五金配件,A
6763.mp4,vid_6763,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,采摘野果,分出自身分身,生火做饭,下河摸鱼,B
6764.mp4,vid_6764,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人们主要在做什么？,在商场购物,围坐聚餐吃饭,集体跳广场舞,在教室上课,B
6765.mp4,vid_6765,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中被人从井里抱出的小动物是什么？,小狗,小猫,小鸭,小兔,B
6766.mp4,vid_6766,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的动物是什么？,猫,兔子,仓鼠,狗,D
6767.mp4,vid_6767,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,骑马,驾驶四轮越野车辆,徒步行走,骑自行车,B
6768.mp4,vid_6768,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是哪类场景？,海边,雪山,草原,沙漠,A
6769.mp4,vid_6769,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,跳双人舞蹈,打乒乓球,烹饪炒菜,对着镜头讲话,D
6770.mp4,vid_6770,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中桌上玻璃碗里装的是什么？,绿色蔬菜,黄色糕点,红色水果,白色米饭,C
6771.mp4,vid_6771,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中出镜最多的男子主要在做什么？,表演舞蹈,品尝食物,维修家电,耕种农田,B
6772.mp4,vid_6772,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的小男孩主要在做什么？,写作业,搭积木,买玉米,踢足球,C
6773.mp4,vid_6773,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士主要在做什么？,扫地,做饭,写字,跳舞,D
6774.mp4,vid_6774,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中反复出现的昆虫是？,蚊子,蜜蜂,苍蝇,蝴蝶,C
6775.mp4,vid_6775,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,穿红上衣的年轻男子围在桌边做什么？,吃饭,写字,跳舞,唱歌,A
6776.mp4,vid_6776,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,在厨房炒菜做饭,在户外跑步锻炼,对着镜头互动自拍,伏案写字答题,C
6777.mp4,vid_6777,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,弹奏乐器,做饭,跳舞,打球,A
6778.mp4,vid_6778,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,游泳,跳长绳,攀岩,坐着面对镜头,D
6779.mp4,vid_6779,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的男子主要在做什么？,炒菜做饭,砌建灶台,清扫地面,涂刷墙面,B
6780.mp4,vid_6780,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示了什么？,一位女生,一辆汽车,一只小狗,一棵大树,A
6781.mp4,vid_6781,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士主要在做什么？,做饭,跳舞,打球,画画,B
6782.mp4,vid_6782,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们主要在做什么？,搭建露营帐篷,推陷住的汽车,在河边钓鱼,放牧羊群,B
6783.mp4,vid_6783,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的动物是什么？,兔子,仓鼠,狗,猫,D
6784.mp4,vid_6784,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中多次出现的城市建筑主要是？,山间竹楼,摩天高楼,低矮平房,草原蒙古包,B
6785.mp4,vid_6785,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的故事主要发生在哪里？,海边沙滩之上,户外乡村野外,居家客厅里面,城市商场内部,B
6786.mp4,vid_6786,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士主要在做什么？,在户外跑步锻炼,在舞台跳舞表演,在厨房烹饪饭菜,坐在沙发上面向镜头,D
6787.mp4,vid_6787,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,扫地,画画,打球,做饭,B
6788.mp4,vid_6788,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的物体是？,长城,桥梁,民居,水井,D
6789.mp4,vid_6789,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的动物是？,老虎,兔子,猴子,熊猫,B
6790.mp4,vid_6790,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的警察主要在做什么？,进行体育比赛,打扫路面卫生,开展执法行动,表演文艺节目,C
6791.mp4,vid_6791,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人们主要在做什么？,收割水稻,缝制衣物,修建房屋,分拣处理红辣椒,D
6792.mp4,vid_6792,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的内容是？,美食制作教程,实拍城市街景,真实野生动物,虚拟动画人物,D
6793.mp4,vid_6793,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,对着镜头互动,跑步锻炼,伏案写字,炒菜做饭,A
6794.mp4,vid_6794,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的小朋友主要在做什么？,在厨房烹饪做饭,对着镜头做表情动作,在泳池游泳戏水,在教室写作业,B
6795.mp4,vid_6795,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是什么内容？,游戏对战画面,美食制作画面,舞蹈表演画面,风景展示画面,A
6796.mp4,vid_6796,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,店门口穿黑衣的人主要在做什么？,站着手拿话筒,坐着吃食物,跑步赶时间,蹲着擦地面,A
6797.mp4,vid_6797,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的主要人物大多在做什么？,对着镜头说话,跳欢快舞蹈,烹饪炒菜,打羽毛球,A
6798.mp4,vid_6798,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的核心物品是什么？,书本,篮球,饭碗,手机,D
6799.mp4,vid_6799,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,画面中占据大部分区域的物品是什么？,平板电脑,智能手机,电视机,照相机,B
6800.mp4,vid_6800,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的女子主要在做什么？,在草坡上坐着,在操场跑步,在厨房做饭,在教室写字,A
6801.mp4,vid_6801,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女性主要在做什么？,攀爬工地大型设备,操场跑步锻炼,厨房炒菜做饭,舞台跳舞表演,A
6802.mp4,vid_6802,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的活动是什么？,读书写字,跑步打球,做饭炒菜,给卡通角色打扮,D
6803.mp4,vid_6803,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,在操场跑步,在厨房做饭,围绕汽车进行展示,打扫房间卫生,C
6804.mp4,vid_6804,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的装修材料是什么？,瓷砖,玻璃,木地板,石材,A
6805.mp4,vid_6805,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的男子主要在做什么？,对着镜头讲话,跳舞,做饭,打球,A
6806.mp4,vid_6806,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么活动？,修理家用电器,制作端送餐食,搭建户外帐篷,表演传统戏曲,B
6807.mp4,vid_6807,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人主要在进行什么活动？,拔河比赛,野餐聚会,看病就医,舞蹈排练,C
6808.mp4,vid_6808,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,打球,做饭,跳舞,画画,C
6809.mp4,vid_6809,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么家居用品？,淋浴花洒,抽油烟机,照明吊灯,布艺沙发,A
6810.mp4,vid_6810,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,弹奏吉他,弹奏钢琴,拉小提琴,吹萨克斯,A
6811.mp4,vid_6811,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是哪类内容？,手机小游戏玩法演示,舞蹈动作教学视频,家常菜品烹饪教学,自然风光宣传片,A
6812.mp4,vid_6812,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的场景是哪里？,海边沙滩,乡村农田,城市街道,高山草原,C
6813.mp4,vid_6813,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频前景的桌子上有什么动物？,狗,鸡,鸭,猫,B
6814.mp4,vid_6814,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的玩具是？,毛绒公仔玩具,飞机模型玩具,跑车模型玩具,双层巴士玩具,D
6815.mp4,vid_6815,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展现了什么活动？,学生课堂考试答题,消防员开展救援工作,建筑工人工地施工,小朋友和家人日常相处,D
6816.mp4,vid_6816,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,穿保安制服的人拿到食物后在做什么？,跳舞蹈,看报纸,吃东西,擦黑板,C
6817.mp4,vid_6817,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人主要在做什么？,下水捕鱼,砌墙盖房,插秧务农,制作爆米花,D
6818.mp4,vid_6818,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,烹饪做饭,弹奏乐器,跑步锻炼,往大袋里装小袋货品,D
6819.mp4,vid_6819,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,下地务农,登台演出,居家做饭,观光拍照,D
6820.mp4,vid_6820,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,弹奏乐器,制作冷饮甜品,打扫房间卫生,修理家用电器,B
6821.mp4,vid_6821,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频故事的主要发生场景是哪里？,学校教室,海洋水下,茂密森林,干旱沙漠,B
6822.mp4,vid_6822,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中站着的男子主要在做什么？,殴打躺在地上的人,搬运货物,打扫地面卫生,演奏乐器,A
6823.mp4,vid_6823,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女性主要在做什么？,跑步锻炼,指着黑板上的字,跳舞表演,烹饪炒菜,B
6824.mp4,vid_6824,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女士主要在做什么？,对着话筒讲话,跳广场舞,跑步赶路,炒制菜肴,A
6825.mp4,vid_6825,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是什么？,服装鞋帽,各类山货药材,糕点面包,家用电器,B
6826.mp4,vid_6826,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是什么？,风景摄影作品,真人电影片段,烹饪教学视频,手机游戏内容,D
6827.mp4,vid_6827,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的故事主要发生在什么地方？,乡村农庄,童话城堡,茂密森林,险峻雪山,B
6828.mp4,vid_6828,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的男子主要在做什么？,讲课教学,带孩子互动玩耍,唱歌跳舞,下厨做饭,B
6829.mp4,vid_6829,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的小动物是什么？,小猫,小狗,小鸡,小鸭,B
6830.mp4,vid_6830,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,表演跳广场舞,展示并食用快餐,维修家用电器,种植蔬菜,B
6831.mp4,vid_6831,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的男子主要在做什么？,炒菜,骑车,对着镜头说话,跳舞,C
6832.mp4,vid_6832,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,在厨房做饭,在舞台表演,在农田干农活,在书房看书,C
6833.mp4,vid_6833,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的两名成年人主要在做什么？,蹲在地上种菜,面对面站着互动,在跑道上赛跑,躺在床上休息,B
6834.mp4,vid_6834,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的两个怪物主要在做什么？,烹饪食物,跳舞表演,搭建房屋,互相打斗,D
6835.mp4,vid_6835,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的现场观众主要在做什么？,低头记笔记,举牌加油助威,排队有序进场,挥舞发光物品,D
6836.mp4,vid_6836,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,烹饪饭菜,河边钓鱼,跳广场舞,拍摄古装戏,D
6837.mp4,vid_6837,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的幼儿主要在做什么？,画画,练习走路,玩球,吃东西,B
6838.mp4,vid_6838,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的搞笑片段主要展示什么内容？,文艺晚会演出,体育比赛夺冠,人物失误出糗,农田劳作场景,C
6839.mp4,vid_6839,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里穿白西装的男子主要遭遇了什么？,跌入水中,跑步锻炼,钓鱼久坐,拍照留念,A
6840.mp4,vid_6840,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,打扫卫生,做特技类动作,跑步锻炼,烹饪做饭,B
6841.mp4,vid_6841,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,清洗新鲜蔬菜,切卤制鹅类食材,摆放清洁餐具,翻炒锅中菜品,B
6842.mp4,vid_6842,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频的主要拍摄场景在哪里？,农田菜地,山间观景亭,海边沙滩,城市商场,B
6843.mp4,vid_6843,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中穿橙色工作服的人主要在做什么？,用餐进食,给他人递送物品,驾驶电动车,清扫路面,B
6844.mp4,vid_6844,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的女士主要是什么姿态？,站立,坐着,平躺,奔跑,A
6845.mp4,vid_6845,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的室外场景是什么天气？,起雾,下雪,下雨,晴天,C
6846.mp4,vid_6846,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示了什么物体？,大型马蜂窝,圆形西瓜,整块巨石,篮球,A
6847.mp4,vid_6847,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,跳舞表演,打球运动,讲解知识,烹饪做饭,C
6848.mp4,vid_6848,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么出行场景？,自驾行驶高速,乘客轮抵达港口,乘机抵达机场,乘坐高铁到站,C
6849.mp4,vid_6849,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,跳舞,打球,画画,做饭,A
6850.mp4,vid_6850,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人们主要在做什么？,开车,洗车,卖车,修车,B
6851.mp4,vid_6851,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女性主要在做什么？,书写绘画,跳舞表演,清洗衣物,烹饪饭菜,C
6852.mp4,vid_6852,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,弹奏吉他乐器,介绍展示化妆散粉,打扫房间卫生,烹饪制作餐食,B
6853.mp4,vid_6853,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,跳舞健身,烹饪饭菜,表演魔术,清扫地面,C
6854.mp4,vid_6854,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示人物在做什么？,锻炼身体,做饭炒菜,弹奏乐器,打扫卫生,A
6855.mp4,vid_6855,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的是什么景观？,城市河流景观,极地冰川景观,草原牧场景观,热带雨林景观,A
6856.mp4,vid_6856,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人们主要在做什么？,举办年会,举办婚礼,观看演出,庆祝生日,B
6857.mp4,vid_6857,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,枪战对战,跳舞表演,制作美食,球类运动,A
6858.mp4,vid_6858,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么活动？,烹饪美食,表演节目,建造房屋,放牧牛羊,C
6859.mp4,vid_6859,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,进行射击对战,跳舞表演,唱歌演奏,烹饪做饭,A
6860.mp4,vid_6860,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的故事主要发生在哪里？,户外道路和园区,商场店铺里,居民家中,室内教室,A
6861.mp4,vid_6861,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,厨房烹饪做饭,对着镜头自拍,户外跑步锻炼,伏案写字,B
6862.mp4,vid_6862,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么？,各式菜肴,文具用品,户外风景,家用电器,A
6863.mp4,vid_6863,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的男子主要在做什么？,拿着话筒发言,打球,跳舞,做饭,A
6864.mp4,vid_6864,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的男子较长时间在做什么？,叠衣服,打座机电话,写毛笔字,踢足球,B
6865.mp4,vid_6865,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的学生放暑假主要在做什么？,下厨做饭,努力学习,练习画画,到处游玩,B
6866.mp4,vid_6866,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中女子长时间手持的物品是？,篮球,雨伞,词典,折扇,D
6867.mp4,vid_6867,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,玩手机游戏,跳舞表演,打扫卫生,烹饪做饭,A
6868.mp4,vid_6868,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,裁剪布料,写字绘画,搅拌调配泥状材料,清洗水果蔬菜,C
6869.mp4,vid_6869,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们主要在做什么？,跳舞表演,写字办公,搬运整理旧物设备,生火做饭,C
6870.mp4,vid_6870,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,吃葡萄,洗葡萄,摘葡萄,画葡萄,D
6871.mp4,vid_6871,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里主要出现的交通工具是？,飞机,自行车,火车,汽车,D
6872.mp4,vid_6872,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人物主要在做什么？,登台唱歌,围坐交谈,下河游泳,下厨做饭,B
6873.mp4,vid_6873,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们主要在做什么？,跑步锻炼,读书学习,聚餐吃饭,唱歌跳舞,C
6874.mp4,vid_6874,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,开箱展示新手机,擦拭电脑屏幕,组装机械键盘,操作平板电脑,A
6875.mp4,vid_6875,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的活动是什么？,玩射击类游戏对战,教室上课学习,舞台演唱歌曲,厨房烹饪美食,A
6876.mp4,vid_6876,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的动物是什么？,牛,猪,马,羊,B
6877.mp4,vid_6877,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么？,赛车在赛道竞速行驶,平板货车运载儿童玩具车,环卫车清扫路面垃圾,消防车执行灭火任务,B
6878.mp4,vid_6878,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,打扫房间,弹奏乐器,烹饪美食,化妆定妆,D
6879.mp4,vid_6879,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要处理的食材是？,猪蹄,土豆,白菜,鸡爪,D
6880.mp4,vid_6880,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的主要场景是哪里？,教室课堂,公园草坪,学生宿舍,餐厅厨房,C
6881.mp4,vid_6881,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,写字画画,展示并敷面膜,跳舞表演,做饭炒菜,B
6882.mp4,vid_6882,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中出现的男子主要在做什么？,弹钢琴,弹吉他,拉小提琴,打鼓,B
6884.mp4,vid_6884,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里人物主要在做什么？,唱歌跳舞,做饭烧菜,打球运动,理发做造型,D
6885.mp4,vid_6885,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的年轻女子主要在做什么？,给路边植物浇水,撑伞在人行道散步,清扫路面的垃圾,捡袋子递给来取的人,D
6886.mp4,vid_6886,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,展示汽车,烹饪菜肴,跳舞表演,打篮球赛,A
6887.mp4,vid_6887,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的两个小男孩主要在做什么？,放风筝,掩埋小乌龟,踢足球,拍皮球,B
6888.mp4,vid_6888,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频展示的主要背景场景是？,城市黄昏高架景色,明亮室内教室,海边沙滩风光,茂密原始森林,A
6889.mp4,vid_6889,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,做饭,玩手机,看书,拖地,B
6890.mp4,vid_6890,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的女性主要在做什么？,喝水,抽烟,玩手机,吃食物,B
6891.mp4,vid_6891,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的场所是？,大型购物中心,室内游泳馆,汽车生产车间,生态休闲农场,D
6892.mp4,vid_6892,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,跳舞唱歌表演,伏案书写作业,打扫宿舍卫生,制作食物饮品,D
6893.mp4,vid_6893,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,跳舞,对着镜头说话,做饭,画画,B
6894.mp4,vid_6894,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中出现的人物主要在做什么？,哭泣,跑步,做饭,跳舞,A
6895.mp4,vid_6895,6,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,写字,折纸,画画,削水果,C
6896.mp4,vid_6896,14,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中展台上摆放的主要物品是？,手机,皮鞋,糕点,鲜花,A
6897.mp4,vid_6897,8,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的男子主要在做什么？,整理打扫房间,享用各类餐食饮品,演奏各类乐器,练习毛笔书法,B
6898.mp4,vid_6898,11,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的场景是？,沿公路驶向检查站,海面驾船,山间徒步,室内开会,A
6899.mp4,vid_6899,17,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的动物是什么？,仓鼠,狗,兔子,猫,D
6900.mp4,vid_6900,10,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频里的人们主要在做什么？,开展户外集体活动,在家中做饭,在教室内上课,在影院看电影,A
6901.mp4,vid_6901,9,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么？,数码家电,服装鞋帽,文具玩具,各式餐食酒水,D
6902.mp4,vid_6902,15,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,在书店挑选购买书籍,在海边挖捡螃蟹贝类,在舞台表演唱歌跳舞,在工厂组装机械零件,B
6903.mp4,vid_6903,2,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中女子反复做什么动作？,擦桌扫地,拿取现金,切菜做饭,写字画画,B
6904.mp4,vid_6904,4,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中人物主要在做什么？,用显微镜观察样本,练习书法绘画,烹饪制作菜肴,进行跑步锻炼,A
6905.mp4,vid_6905,13,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示人物在做什么？,烹饪做饭,跑步锻炼,进行游戏对战,唱歌跳舞,C
6906.mp4,vid_6906,16,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中站在水里的男子在做什么？,坐着钓鱼,清洗衣物,驾驶快艇,抱着落水女子,D
6907.mp4,vid_6907,3,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中的人物主要在做什么？,对着镜头说话,演奏乐器,跳舞做操,做饭炒菜,A
6908.mp4,vid_6908,12,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示什么内容？,海边度假游玩画面,家常烹饪制作过程,校园体育比赛场景,名胜古迹相关景物,D
6909.mp4,vid_6909,1,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频主要展示的交通工具是什么？,货运卡车,电动自行车,小型轿车,客运巴士,A
6910.mp4,vid_6910,5,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中大量展示了哪类食物？,新鲜果蔬,生鲜肉类,麻辣零食,面包甜点,D
6911.mp4,vid_6911,7,generated_unreviewed,format_checked_pending_blind_review,batch_generation,视频中主要展示的交通工具是什么？,自行车,电动车,汽车,摩托车,C
